metric,GT_percent,GPT-5.1_percent,Gemini_percent,Deepseek_percent,GPT-5.1_over_GT,Gemini_over_GT,Deepseek_over_GT
totalreward,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
totalreturn,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
averagedebugiterations,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
averagecost,0.0191131498470948,0.0,0.02978850163836759,0.06956521739130435,0.0,1.5585344057193924,3.639652173913044
averagecooperation,0.0191131498470948,0.024242424242424242,0.0,0.0,1.2683636363636364,0.0,0.0
compilationerror,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
compilability,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
competencyscore,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
competencyfraction,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
compatibility,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
companyprofit,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
communityquality,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
communicationtime,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
communicationreduction,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
compliancerate,0.0191131498470948,0.048484848484848485,0.0,0.06956521739130435,2.5367272727272727,0.0,3.639652173913044
cognitivecomplexity,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
comforting,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
topkmass,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
topk,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
compilationfails,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
compilationerrors,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
averageprecisionscore,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
averagepath,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
averagemakespan,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
averageloss,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
averagelength,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
averagetaskscore,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
averagesuccess,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
averagestereotypeprobability,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
averagedistance,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
averagedegree,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
compressionerror,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
compositional,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
complexity,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
completerefusal,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
complementarypatching,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
compilerate,0.0191131498470948,0.024242424242424242,0.0,0.0,1.2683636363636364,0.0,0.0
compilepass,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
topicusefulness,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
topicrelativeness,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
topiccoverage,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
top5hit,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
topn,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
conditionalsuccess,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
conditionalentropy,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
conditionalelitehit,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
conditionalcorrectness,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
conservativefactor,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
consensusscore,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
consensusquality,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
top3,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
top1error,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
concise,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
conceptualmechanisms,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
computationalcost,0.0191131498470948,0.0,0.0,0.10434782608695652,0.0,0.0,5.459478260869565
compromiserate,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
confidenceshift,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
confidencescore,0.0191131498470948,0.0,0.0,0.034782608695652174,0.0,0.0,1.819826086956522
tooluse,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
toolnamingsensitivity,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
toolcalling,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
contentmanipulation,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
contentaccuracy,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
constructorinitialization,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
componentaccuracy,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
confidencemargin,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
confidencecorrelation,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
confidence,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
conditionssimilarity,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
conditioncoverage,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
conditionaltestlogic,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
aurc,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
aurac,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
tokenspermove,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
tokensavings,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
tokenreward,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
tokenretention,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
continuousintegration,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
continuity,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
contextualappropriateness,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
connotation,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
confusionratio,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
confusionrate,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
confusionindex,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
confusiondepth,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
confidencevariance,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
consistencyscore,0.0191131498470948,0.07272727272727272,0.0,0.1391304347826087,3.805090909090909,0.0,7.279304347826088
toleranceaccuracy,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
averageconsistency,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
averageconcentration,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
averagecalls,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
average8,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
average4,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
velocityerror,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
vds,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
variants,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
variablemetric,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
variableaccuracy,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
average,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
authenticity,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
timeoverhead,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
timeouts,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
contextlength,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
contentvalue,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
contenttrust,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
contentsimilarity,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
tokenprobability,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
tokenperalert,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
togglecoverage,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
tn,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
tli,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
tlc,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
tlbmisses,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
constraintviolations,0.0191131498470948,0.024242424242424242,0.0,0.0,1.2683636363636364,0.0,0.0
costpergame,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
costperbug,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
costefficiency,0.0191131498470948,0.024242424242424242,0.02978850163836759,0.24347826086956523,1.2683636363636364,1.5585344057193924,12.738782608695654
titlesimilarity,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
timingscore,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
timetoleak,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
timetoimpact,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
cooccurrenceprobability,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
conversationduration,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
conversationalconsistency,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
controlprecision,0.0191131498470948,0.024242424242424242,0.0,0.0,1.2683636363636364,0.0,0.0
controlleddisclosure,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
controldepth,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
timespeedup,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
timeround,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
timepershot,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
correctnessscore,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
thw,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
throughputloss,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
threatrate,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
thoughtfulness,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
timeobjective,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
correctnessrate,0.0191131498470948,0.0,0.0,0.034782608695652174,0.0,0.0,1.819826086956522
correctk,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
correctionrate,0.0191131498470948,0.024242424242424242,0.02978850163836759,0.0,1.2683636363636364,1.5585344057193924,0.0
correctcalls,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
correct,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
copycount,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
copelandmethod,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
cooperativetoolratio,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
cooperationefficiency,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
vendiscore,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
costreduction,0.0191131498470948,0.0,0.0,0.10434782608695652,0.0,0.0,5.459478260869565
costpersolve,0.0191131498470948,0.0,0.02978850163836759,0.0,0.0,1.5585344057193924,0.0
costperquestion,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
costperquery,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
costperimprovement,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
tflops,0.0191131498470948,0.0,0.02978850163836759,0.0,0.0,1.5585344057193924,0.0
tfidfsimilarity,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
tfidfcosine,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
tfaccuracy,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
textvqa,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
textualsimilarity,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
cosmicfunctionpoints,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
cosinevariance,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
correctresponserate,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
thetaratio,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
cotaccuracy,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
costtorun,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
costsavings,0.0191131498470948,0.0,0.02978850163836759,0.0,0.0,1.5585344057193924,0.0
aupd,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
audittime,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
auditcompleteness,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
averageentropy,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
averageeffectivesteps,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
averagedistortion,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
verifiergain,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
verifieraccuracy,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
verification,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
veracity,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
temporaliou,0.0191131498470948,0.024242424242424242,0.05957700327673518,0.034782608695652174,1.2683636363636364,3.117068811438785,1.819826086956522
textrelevance,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
textquality,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
textcomplexity,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
textchars,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
textalignment,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
testpassrate,0.0191131498470948,0.26666666666666666,0.02978850163836759,0.20869565217391303,13.952,1.5585344057193924,10.91895652173913
coveragesuccessindex,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
coverageprobability,0.0191131498470948,0.0,0.05957700327673518,0.0,0.0,3.117068811438785,0.0
countscore,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
counting,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
cotcontentcompleteness,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
thlatency,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
tasktime,0.0191131498470948,0.09696969696969697,0.0,0.034782608695652174,5.073454545454545,0.0,1.819826086956522
creativity,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
cramérv,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
cr,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
cpuusage,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
cpudelta,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
cpr,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
testcoverage,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
testableaccuracy,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
tendencyscore,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
tempscore,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
temporalscore,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
cse,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
cs,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
cxr,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
crossfileconsistency,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
crossentropyloss,0.0191131498470948,0.0,0.02978850163836759,0.0,0.0,1.5585344057193924,0.0
cronbachalpha,0.0191131498470948,0.07272727272727272,0.0,0.0,3.805090909090909,0.0,0.0
crloss,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
criticalanalysis,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
credibleinterval,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
credibilityrating,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
temporal,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
teleological,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
technicality,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
td,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
tcr,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
taskallocation,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
tas,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
targetingrate,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
tasksolve,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
cumulativel2distance,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
cumulativeaccuracy,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
cuik,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
cudamemory,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
cttiq,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
csrr,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
csierrorrate,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
csicount,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
dagexactmatch,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
d4rlscore,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
targetforgettingaccuracy,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
targetcoverage,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
t2u,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
cwefrequency,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
cwecount,0.0191131498470948,0.024242424242424242,0.0,0.0,1.2683636363636364,0.0,0.0
cvrma,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
cvr,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
cvecount,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
cvarlatency,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
curvaturekl,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
taskcoverage,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
taskcompletions,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
taskclassification,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
dealsuccess,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
deadfeatures,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
dcs,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
systemhealth,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
synthesis,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
syntaxvalidity,0.0191131498470948,0.024242424242424242,0.17873100983020554,0.034782608695652174,1.2683636363636364,9.351206434316355,1.819826086956522
syntaxpassrate,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
dcg5,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
dcg2,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
dbcv,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
daviesbouldin,0.0191131498470948,0.024242424242424242,0.0,0.0,1.2683636363636364,0.0,0.0
datatypecorrectness,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
datasetfraction,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
datareduction,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
databasecoverage,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
dailyvolatility,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
decodingspeed,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
decodelatency,0.0191131498470948,0.024242424242424242,0.0,0.0,1.2683636363636364,0.0,0.0
symbolicaccuracy,0.0191131498470948,0.024242424242424242,0.0,0.0,1.2683636363636364,0.0,0.0
switchingpoint,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
swat,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
suspiciousscore,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
t,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
systemscenariocoverage,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
systemperformance,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
decodeenergy,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
decisionquality,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
decisionfliprate,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
debuggingusefulness,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
debuggingtime,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
debiasingtime,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
deltamcqa,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
deltamae,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
delta,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
deliveryrate,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
degreedistribution,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
definitionaccuracy,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
defensiveratio,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
designgoalscore,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
syntaxpass5,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
syntax,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
defensesuccess,0.0191131498470948,0.048484848484848485,0.0,0.0,2.5367272727272727,0.0,0.0
defaulttest,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
decompositionpassrate,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
decodingthroughput,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
depthscore,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
depthofcontent,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
deployabilitytrust,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
dependencytraversal,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
survivaltime,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
survivalrate,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
surerate,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
suppressionrate,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
supportiveness,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
support,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
susceptibility,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
dependencyimpact,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
denyrate,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
densityutilization,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
demographicparity,0.0191131498470948,0.3151515151515151,0.11915400655347036,0.06956521739130435,16.48872727272727,6.23413762287757,3.639652173913044
deltaynqa,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
dgu,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
dgs,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
deviationpercent,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
developerratings,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
detre,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
detpr,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
detectionsuccess,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
detectionfootprint,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
detectiondelay,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
distancegoal,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
descriptivestatistics,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
descriptionscore,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
derivationcorrectness,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
derivationcapabilityscore,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
sumradii,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
summaryconsistency,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
summaryaccuracy,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
attributionaccuracy,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
attributeaccuracy,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
attentionlatency,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
attentionentropy,0.0191131498470948,0.0,0.05957700327673518,0.034782608695652174,0.0,3.117068811438785,1.819826086956522
attempts,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
attackdrop,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
atgr,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
astsimilarity,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
areachange,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
astevaluation,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
assre,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
asspr,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
dspdistance,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
distance,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
disclosurerate,0.0191131498470948,0.024242424242424242,0.02978850163836759,0.034782608695652174,1.2683636363636364,1.5585344057193924,1.819826086956522
disclosurecount,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
directionalprojection,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
directeffect,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
dinoimg,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
difficulty,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
diagnosisscore,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
suggestion,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
successratio,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
successprobability,0.0191131498470948,0.0,0.0,0.0,0.0,0.0,0.0
